timestamp,electrode,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12
1713493263238.875,1,-61.03515625,-32.71484375,-66.89453125,-88.8671875,-72.75390625,-59.08203125,-36.62109375,-61.03515625,-65.91796875,-31.25,-35.15625,-36.1328125
1713493263238.875,4,331.54296875,311.5234375,-11.23046875,-295.41015625,-395.01953125,-100.5859375,251.46484375,375.9765625,59.08203125,-378.90625,-145.5078125,226.07421875
1713493263285.750,3,444.3359375,-838.8671875,-993.1640625,111.328125,-928.22265625,637.6953125,-544.921875,-1000,-145.5078125,-986.81640625,754.39453125,-417.48046875
1713493263285.750,2,-10.7421875,-106.4453125,-121.58203125,-38.57421875,37.59765625,-10.25390625,-121.58203125,-157.2265625,-51.7578125,45.8984375,5.37109375,-92.28515625
1713493263285.750,0,140.13671875,-219.7265625,-245.60546875,35.15625,295.41015625,211.42578125,-120.60546875,-270.01953125,-66.40625,280.2734375,258.30078125,-121.09375
1713493263285.750,1,-26.3671875,-33.203125,-51.7578125,-50.78125,-34.66796875,-48.33984375,-83.49609375,-100.09765625,-73.2421875,-44.921875,-55.6640625,-73.73046875
1713493263285.750,4,142.08984375,-151.3671875,-221.19140625,5.859375,235.83984375,222.65625,57.12890625,-31.25,-104.4921875,38.0859375,235.83984375,22.4609375
1713493263332.625,3,-1000,-295.8984375,915.0390625,859.375,-270.99609375,-1000,-445.80078125,775.390625,966.30859375,-99.609375,-1000,-634.27734375
1713493263332.625,2,-117.67578125,-55.6640625,15.625,14.16015625,-76.66015625,-139.16015625,-92.7734375,4.8828125,32.2265625,-52.734375,-159.1796875,-108.88671875
1713493263332.625,0,-308.10546875,-70.3125,277.83203125,281.73828125,-59.08203125,-290.0390625,-97.65625,234.86328125,285.64453125,-8.7890625,-241.2109375,-151.85546875
1713493263332.625,1,-72.75390625,-53.7109375,-38.0859375,-49.31640625,-72.75390625,-69.3359375,-43.9453125,-14.6484375,-13.18359375,-21.97265625,-48.828125,-49.31640625
1713493263332.625,4,-310.546875,-213.8671875,142.578125,243.65234375,15.625,-244.140625,-60.05859375,215.8203125,206.0546875,15.625,-72.265625,-97.65625
1713493263379.500,3,574.21875,-945.3125,71.77734375,-1000,-732.421875,459.47265625,-913.57421875,243.1640625,-959.47265625,-840.8203125,331.0546875,-895.01953125
1713493263379.500,2,38.57421875,41.015625,-44.921875,-105.46875,-82.03125,-13.18359375,20.5078125,-28.80859375,-105.95703125,-102.5390625,-43.45703125,37.59765625
1713493263379.500,0,160.64453125,337.890625,75.1953125,-254.39453125,-179.19921875,227.5390625,390.13671875,113.28125,-225.5859375,-186.5234375,170.41015625,314.94140625
1713493263379.500,1,-21.484375,-37.109375,-59.5703125,-54.6875,-37.109375,-26.3671875,-21.484375,-32.71484375,-26.85546875,-29.78515625,-36.62109375,5.859375
1713493263379.500,4,-53.7109375,247.55859375,153.3203125,-262.20703125,-361.328125,120.1171875,433.59375,190.91796875,-143.5546875,-229.98046875,229.00390625,357.91015625
1713493263426.375,3,397.4609375,-815.91796875,-997.55859375,63.96484375,-921.38671875,563.96484375,-647.94921875,-1000,-165.52734375,-989.2578125,641.6015625,-569.82421875
1713493263426.375,2,8.7890625,-109.86328125,-115.234375,-20.01953125,28.80859375,-34.1796875,-113.76953125,-105.46875,-22.4609375,22.4609375,-3.90625,-62.98828125
1713493263426.375,0,139.16015625,-187.01171875,-267.08984375,37.109375,325.68359375,248.046875,-131.34765625,-329.58984375,-46.875,331.0546875,233.3984375,-163.0859375
1713493263426.375,1,-1.46484375,-34.1796875,-11.71875,26.3671875,20.5078125,-6.34765625,-27.34375,-20.5078125,6.34765625,-0.9765625,-10.7421875,-18.5546875
1713493263426.375,4,102.5390625,-144.53125,-339.35546875,-208.49609375,136.71875,266.11328125,3.90625,-306.640625,-213.37890625,247.0703125,372.55859375,-30.2734375
1713493263473.250,3,-1000,-388.18359375,831.54296875,787.59765625,-405.2734375,-1000,-568.84765625,629.39453125,957.51953125,-115.234375,-1000,-677.734375
1713493263473.250,2,-95.703125,-41.9921875,42.48046875,40.0390625,-63.4765625,-141.11328125,-59.08203125,54.19921875,33.203125,-51.26953125,-90.8203125,-51.7578125
1713493263473.250,0,-289.55078125,-56.15234375,240.72265625,250.9765625,-41.50390625,-240.234375,-118.1640625,188.96484375,284.66796875,16.6015625,-246.09375,-145.01953125
1713493263473.250,1,-41.9921875,-40.0390625,-12.20703125,-17.578125,-48.33984375,-57.6171875,-14.16015625,29.296875,17.578125,1.46484375,2.44140625,18.5546875
1713493263473.250,4,-293.45703125,-142.08984375,116.69921875,190.4296875,32.71484375,28.80859375,-60.546875,-47.36328125,206.54296875,61.5234375,-307.6171875,-352.05078125
